1531254424595,W7,7,D,1,9,AFEW0K6U014
1531254424613,W7,7,S,0,9,AFEW4BNB014
1531254424942,W1,8,D,1,10,AFEW0K6U014
1531254424980,W1,8,S,0,10,AFEW4BNB014
1531254425455,W0,6,D,41,4,AFEW3RM9014
1531254425481,W0,6,S,0,4,AFEW4BNB014
1531254426239,W0,6,D,61,12,AFEW3RM9014
1531254426262,W0,6,S,0,12,AFEW4BNB014
1531254426910,W7,7,D,0,1,AFEW4BNB014
1531254426947,W7,7,S,0,1,AFEW5FVK014
1531254427373,W0,6,D,1,4,AFEW4BNB014
1531254427407,W1,8,D,0,2,AFEW4BNB014
1531254427420,W0,6,S,0,4,AFEW5FVK014
1531254427457,W1,8,S,0,2,AFEW5FVK014
1531254427937,W7,7,D,0,9,AFEW4BNB014
1531254427965,W7,7,S,0,9,AFEW5FVK014
1531254428150,W0,6,D,0,12,AFEW4BNB014
1531254428170,W0,6,S,0,12,AFEW5FVK014
1531254429315,W4,1,D,1,3,AFEW0K6U014
1531254429356,W4,1,S,0,3,AFEW4BNB014
1531254429566,W1,8,D,0,10,AFEW4BNB014
1531254429603,W1,8,S,0,10,AFEW5FVK014
1531254429993,W6,2,D,3,5,AFEW0K6U014
1531254430039,W6,2,S,0,5,AFEW4BNB014
1531254430058,W6,2,D,0,13,AFEW0K6U014
1531254430084,W6,2,S,0,13,AFEW4BNB014
1531254430300,W7,14,D,13,1,AFEW3RM9014
1531254430323,W3,3,D,4,6,AFEW0K6U014
1531254430369,W3,3,S,0,6,AFEW4BNB014
1531254430407,W3,3,D,0,14,AFEW0K6U014
1531254430426,W3,3,S,0,14,AFEW4BNB014
1531254430464,W5,5,D,4,7,AFEW5FVK014
1531254430592,W4,1,D,2,11,AFEW0K6U014
1531254430624,W4,1,S,0,11,AFEW4BNB014
1531254430904,W7,14,D,27,9,AFEW3RM9014
1531254431371,W1,15,D,14,2,AFEW3RM9014
1531254431870,W1,15,D,21,10,AFEW3RM9014
1531254432276,W2,4,D,5,8,AFEW0K6U014
1531254432277,W2,4,D,5,0,AFEW0K6U014
1531254432311,W2,4,S,0,0,AFEW4BNB014
1531254432325,W2,4,S,0,8,AFEW4BNB014
1531254434703,W4,10,D,24,3,AFEW3RM9014
1531254434811,W4,10,S,0,3,AFEW5FVK014
1531254434913,W4,1,D,0,3,AFEW4BNB014
1531254434974,W6,2,D,0,5,AFEW4BNB014
1531254434993,W4,1,S,0,11,AFEW5FVK014
1531254435017,W6,2,S,0,5,AFEW5FVK014
1531254435247,W6,2,D,0,13,AFEW4BNB014
1531254435279,W6,2,S,0,13,AFEW5FVK014
1531254435411,W3,3,D,1,6,AFEW4BNB014
1531254435466,W4,10,D,37,11,AFEW3RM9014
1531254435511,W3,3,S,0,6,AFEW5FVK014
1531254435530,W3,3,D,0,14,AFEW4BNB014
1531254435563,W3,3,S,0,14,AFEW5FVK014
1531254436045,W4,1,D,1,11,AFEW4BNB014
1531254436213,W6,9,D,45,13,AFEW3RM9014
1531254436454,W3,11,D,31,14,AFEW3RM9014
1531254436468,W6,9,D,35,5,AFEW3RM9014
1531254437209,W3,11,D,68,6,AFEW3RM9014
1531254437241,W0,6,D,3,4,AFEW5FVK014
1531254437472,W2,4,D,1,8,AFEW4BNB014
1531254437533,W2,4,S,0,0,AFEW5FVK014
1531254437813,W2,4,D,0,0,AFEW4BNB014
1531254437841,W2,4,S,0,8,AFEW5FVK014
1531254437884,W0,6,D,0,12,AFEW5FVK014
1531254438430,W7,7,D,4,1,AFEW5FVK014
1531254438588,W7,7,D,5,9,AFEW5FVK014
1531254439633,W1,8,D,7,2,AFEW5FVK014
1531254440771,W1,8,D,1,10,AFEW5FVK014
1531254441531,W2,12,D,19,0,AFEW3RM9014
1531254441849,W2,12,D,79,8,AFEW3RM9014
1531254446948,W4,10,D,7,3,AFEW5FVK014
1531254447577,W4,1,D,13,11,AFEW5FVK014
1531254448120,W3,3,D,2,6,AFEW5FVK014
1531254448330,W3,3,D,0,14,AFEW5FVK014
1531254448362,W6,2,D,13,5,AFEW5FVK014
1531254448422,W6,2,D,3,13,AFEW5FVK014
1531254451743,W2,4,D,0,8,AFEW5FVK014
1531254451860,W2,4,D,4,0,AFEW5FVK014
